Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
08/31/2025	09/27/2025		MXF602200435	MXF602200435	1	1.29	1.29	AUD	S	1651721658	Diana Rash	Conga Masri 4/4	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
08/31/2025	09/27/2025		MXF602100061	MXF602100061	1	1.29	1.29	AUD	S	1550358095	Diana Rash	Wahda Kabira 8/4	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
08/31/2025	09/27/2025		MXF601200792	MXF601200792	1	0.99	0.99	AUD	S	555716419	Fadi El Saadi	Set El Hosn	Fonarte Latino, S.A. de C.V.		H		AU			1.69	AUD
08/31/2025	09/27/2025		MXF602200183	MXF602200183	1	1.29	1.29	AUD	S	1640538352	Son de Aquí	Todo Cambia	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
08/31/2025	09/27/2025		MXF602200439	MXF602200439	1	1.29	1.29	AUD	S	1651721662	Diana Rash	Jerk 4/4	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
08/31/2025	09/27/2025		MXF602200440	MXF602200440	1	1.29	1.29	AUD	S	1651721663	Diana Rash	Zaffa 4/4	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
08/31/2025	09/27/2025		MXF602100412	MXF602100412	1	1.29	1.29	AUD	S	1563076413	Ricardo Larrea	Namibia Beauty	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
08/31/2025	09/27/2025		MXF602000101	MXF602000101	2	1.77	3.54	BRL	S	1500801306	Camila Sodi	A Quién Le Importa?	Fonarte Latino, S.A. de C.V.		H		BR			2.90	BRL
08/31/2025	09/27/2025		MXF601200800	MXF601200800	1	0.70	0.70	CAD	S	555716427	Fadi El Saadi	Ya Habibi	Fonarte Latino, S.A. de C.V.		H		CA			0.99	CAD
08/31/2025	09/27/2025		MXF601200806	MXF601200806	1	1.00	1.00	CAD	S	557984673	Fernando Delgadillo	Hoy Hace Un Buen Día (Instrumental)	Fonarte Latino, S.A. de C.V.		PR		CA			1.29	CAD
08/31/2025	09/27/2025		MXF601200427	MXF601200427	1	0.91	0.91	CAD	S	524890677	Regina Orozco	Te Amaré y Después	Fonarte Latino SA de CV		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF601600155	MXF601600155	1	0.91	0.91	CAD	S	1105096895	Fadi El Saadi	Ana Fi Entizarak	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF601100828	MXF601100828	1	0.91	0.91	CAD	S	466634822	Los Folkloristas	Tierra Mestiza (México)	Fonarte Latino SA de CV		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF602300265	MXF602300265	1	0.91	0.91	CAD	S	1678371632	Dulce María, David Zepeda	Pienso En Ti	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025	7509841318075		7509841318075	1	7.70	7.70	CAD	S	1482678894	Regina Orozco, Omara Portuondo	Pedazos del Corazón (Homenaje a Álvaro Carrillo y Agustín Lara)	Fonarte Latino, S.A. de C.V.		I		CA		CMA	10.99	CAD
08/31/2025	09/27/2025		MXF601900375	MXF601900375	1	0.91	0.91	CAD	S	1482678959	Regina Orozco, Omara Portuondo	La Mentira	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF601900388	MXF601900388	1	0.91	0.91	CAD	S	1482678972	Regina Orozco	Granada	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF601900379	MXF601900379	1	0.91	0.91	CAD	S	1482678963	Omara Portuondo	Dos Gardenias	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF601900379	MXF601900379	-1	0.91	-0.91	CAD	R	1482678963	Omara Portuondo	Dos Gardenias	Fonarte Latino, S.A. de C.V.		H		CA		CMA-C	-1.29	CAD
08/31/2025	09/27/2025		MXF601900388	MXF601900388	-1	0.91	-0.91	CAD	R	1482678972	Regina Orozco	Granada	Fonarte Latino, S.A. de C.V.		H		CA		CMA-C	-1.29	CAD
08/31/2025	09/27/2025		MXF601100095	MXF601100095	1	0.91	0.91	CAD	S	425097895	Regina Orozco	Perfidia	Fonarte Latino SA de CV		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF601900375	MXF601900375	-1	0.91	-0.91	CAD	R	1482678959	Regina Orozco, Omara Portuondo	La Mentira	Fonarte Latino, S.A. de C.V.		H		CA		CMA-C	-1.29	CAD
08/31/2025	09/27/2025		MXF600600431	MXF600600431	1	0.91	0.91	CAD	S	145983196	Fernando Delgadillo	Hoy Hace un Buen Día	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF600601602	MXF600601602	1	0.91	0.91	CAD	S	153071535	Regina Orozco	Que Bonito Amor	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF600601610	MXF600601610	1	0.91	0.91	CAD	S	153071577	Regina Orozco	Besame Mucho	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
08/31/2025	09/27/2025		MXF600600117	MXF600600117	1	0.86	0.86	CHF	S	145130680	Enrique Jorrin	Alardoso	Fonarte Latino, S.A. de C.V.		H		CH			1.50	CHF
08/31/2025	09/27/2025	7509841277228		7509841277228	1	2989.00	2989.00	CLP	S	1509989328	Pasatono Orquesta	Tonos de Nube	Fonarte Latino, S.A. de C.V.		I		CL			4900.00	CLP
08/31/2025	09/27/2025	7509841277297		7509841277297	1	2989.00	2989.00	CLP	S	1509989989	Pasatono Orquesta	La Tiricia	Fonarte Latino, S.A. de C.V.		I		CL			4900.00	CLP
08/31/2025	09/27/2025	7509841277280		7509841277280	1	2745.00	2745.00	CLP	S	1509989100	Pasatono Orquesta	Yaa Sa'ma	Fonarte Latino, S.A. de C.V.		I		CL			4500.00	CLP
08/31/2025	09/27/2025	7509841277211		7509841277211	1	2989.00	2989.00	CLP	S	1507015116	Pasatono Orquesta	Yaa Sii (Música Alegre)	Fonarte Latino, S.A. de C.V.		I		CL			4900.00	CLP
08/31/2025	09/27/2025	7509841277273		7509841277273	1	2989.00	2989.00	CLP	S	1507004244	Pasatono Orquesta	Maroma	Fonarte Latino, S.A. de C.V.		I		CL			4900.00	CLP
08/31/2025	09/27/2025		MXF601200185	MXF601200185	1	299.00	299.00	CLP	S	507696461	Cabezas De Cera	Cazador De Ballenas	Fonarte Latino, SA de CV		H		CL			490.00	CLP
08/31/2025	09/27/2025		MXF601900192	MXF601900192	1	1794.12	1794.12	COP	S	1462340868	Liliana Felipe	Ni Carne, Ni Huevo (448)	Fonarte Latino, S.A. de C.V.		H		CO			3500.00	COP
08/31/2025	09/27/2025		MXF601900189	MXF601900189	1	1794.12	1794.12	COP	S	1462340864	Liliana Felipe	No Me Daba Cuenta (445)	Fonarte Latino, S.A. de C.V.		H		CO			3500.00	COP
08/31/2025	09/27/2025		MXF601900193	MXF601900193	1	1794.12	1794.12	COP	S	1462340869	Liliana Felipe	La Falta de Algo (410)	Fonarte Latino, S.A. de C.V.		H		CO			3500.00	COP
08/31/2025	09/27/2025	7509841284271		7509841284271	1	12763.87	12763.87	COP	S	1777488561	Liliana Felipe	Liberación Animal	Fonarte Latino, S.A. de C.V.		I		CO			24900.00	COP
08/31/2025	09/27/2025		MXF602400189	MXF602400189	1	3.04	3.04	EGP	S	1745169027	Fadi El Saadi	Al Raqqisa (الراقصه)	Fonarte Latino, S.A. de C.V.		H		EG			4.99	EGP
08/31/2025	09/27/2025		MXF602500170	MXF602500170	1	0.90	0.90	EUR	S	1832060930	Los Korucos	El Hijo de Su	Fonarte Latino, S.A. de C.V.		H		ES			1.29	EUR
08/31/2025	09/27/2025		MXF601600232	MXF601600232	1	0.90	0.90	EUR	S	1110909276	Steven Brown, Blaine L. Reininger	Ixtla Mysterium	Fonarte Latino, S.A. de C.V.		H		BE			1.29	EUR
08/31/2025	09/27/2025		MXF601800269	MXF601800269	1	0.90	0.90	EUR	S	1357300240	Big Band Jazz de México	Sway (feat. Daniel Boaventura)	Fonarte Latino, S.A. de C.V.		H		FR			1.29	EUR
