Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
11/02/2025	11/29/2025		MXF602400189	MXF602400189	1	1.29	1.29	AUD	S	1745169027	Fadi El Saadi	Al Raqqisa (الراقصه)	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
11/02/2025	11/29/2025		MXF600900871	MXF600900871	1	1.29	1.29	AUD	S	338347700	Los Folkloristas	Flor de Canela	Fonarte Latino SA de CV		H		AU			2.19	AUD
11/02/2025	11/29/2025		MXF601000652	MXF601000652	1	0.99	0.99	AUD	S	406773740	Rachid Taha	Rock El Casbah	Fonarte Latino SA de CV		H		AU			1.69	AUD
11/02/2025	11/29/2025		MXF601200794	MXF601200794	1	0.99	0.99	AUD	S	555716421	Fadi El Saadi	Deg Al Mani	Fonarte Latino, S.A. de C.V.		H		AU			1.69	AUD
11/02/2025	11/29/2025		MXF602300392	MXF602300392	2	1.77	3.54	BRL	S	1694070488	Dulce María	Regálame Todo Tu Amor	Fonarte Latino, S.A. de C.V.		H		BR			2.90	BRL
11/02/2025	11/29/2025		MXF602000101	MXF602000101	1	1.77	1.77	BRL	S	1500801306	Camila Sodi	A Quién Le Importa?	Fonarte Latino, S.A. de C.V.		H		BR			2.90	BRL
11/02/2025	11/29/2025		MXF602300542	MXF602300542	1	0.91	0.91	CAD	S	1712350536	Fadi El Saadi	Dag Al Mani Mix (دق الماني مكس)	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
11/02/2025	11/29/2025		MXF602000056	MXF602000056	1	0.91	0.91	CAD	S	1496845971	Chava Flores	Pichicuás (feat. Manuel "Loco" Valdés) (En Vivo)	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
11/02/2025	11/29/2025	7509841318181		7509841318181	1	6.75	6.75	CHF	S	1550358075	Diana Rash	Bellydance Rhythms, Vol. 1	Fonarte Latino, S.A. de C.V.		I		CH			12.00	CHF
11/02/2025	11/29/2025		MXF602300550	MXF602300550	1	1.12	1.12	CHF	S	1715055391	Lucero	Paloma Querida	Fonarte Latino, S.A. de C.V.		H		CH			1.90	CHF
11/02/2025	11/29/2025		MXF602500304	MXF602500304	1	1.12	1.12	CHF	S	1851120173	Lucero	Mi Verdad Oculta	Fonarte Latino, S.A. de C.V.		H		CH			1.90	CHF
11/02/2025	11/29/2025		MXF602300561	MXF602300561	1	1.12	1.12	CHF	S	1715055402	Lucero	Yo Soy Feliz (feat. Maria Aura)	Fonarte Latino, S.A. de C.V.		H		CH			1.90	CHF
11/02/2025	11/29/2025		MXF602300551	MXF602300551	1	1.12	1.12	CHF	S	1715055392	Lucero	No Volveré	Fonarte Latino, S.A. de C.V.		H		CH			1.90	CHF
11/02/2025	11/29/2025		MXF600600019	MXF600600019	1	421.00	421.00	CLP	S	143894700	Silvio Rodríguez	Madre	Fonarte Latino, S.A. de C.V.		H		CL			690.00	CLP
11/02/2025	11/29/2025		MXF602200347	MXF602200347	1	0.90	0.90	EUR	S	1648951438	Valentina Barrios	Himno de los Nahuales	Fonarte Latino, S.A. de C.V.		H		AT			1.29	EUR
11/02/2025	11/29/2025		MXF600600015	MXF600600015	1	0.90	0.90	EUR	S	143894538	Pablo Milanés	A Salvador Allende en Su Combate por la Vida	Fonarte Latino, S.A. de C.V.		H		ES			1.29	EUR
11/02/2025	11/29/2025		MXF600600022	MXF600600022	1	0.90	0.90	EUR	S	143894851	Silvio Rodríguez	Te Doy una Canción	Fonarte Latino, S.A. de C.V.		H		ES			1.29	EUR
11/02/2025	11/29/2025	7509841212328		7509841212328	1	4.90	4.90	EUR	S	152511971	Los Folkloristas, Coro Promúsica, Carlos y Emiliano	La Misa Criolla	Fonarte Latino, S.A. de C.V.		I		DE			8.99	EUR
11/02/2025	11/29/2025		MXF602500304	MXF602500304	1	0.90	0.90	EUR	S	1851120173	Lucero	Mi Verdad Oculta	Fonarte Latino, S.A. de C.V.		H		ES			1.29	EUR
11/02/2025	11/29/2025		MXF602300373	MXF602300373	1	0.90	0.90	EUR	S	1689431199	Roberto Blanco, Hans Avila, Beto Cobos	O' Grande Amor	Fonarte Latino, S.A. de C.V.		H		DE			1.29	EUR
11/02/2025	11/29/2025		MXF602200434	MXF602200434	1	0.90	0.90	EUR	S	1651253534	Valentina Barrios	La Ofrenda	Fonarte Latino, S.A. de C.V.		H		AT			1.29	EUR
11/02/2025	11/29/2025		MXF600600490	MXF600600490	1	0.90	0.90	EUR	S	184977826	Los Folkloristas	Rosa de Castilla (Pirecua, Michoacán)	Fonarte Latino, S.A. de C.V.		H		DE			1.29	EUR
