Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
03/31/2024	05/04/2024		MXF600600298	MXF600600298	1	0.99	0.99	AUD	S	167014217	Amparo Ochoa	La Calaca	Fonarte Latino, S.A. de C.V.		H		AU			1.69	AUD
03/31/2024	05/04/2024		MXF601200794	MXF601200794	1	0.99	0.99	AUD	S	555716421	Fadi El Saadi	Deg Al Mani	Fonarte Latino, S.A. de C.V.		H		AU			1.69	AUD
03/31/2024	05/04/2024		MXF602000154	MXF602000154	1	1.29	1.29	AUD	S	1502764062	Fadi El Saadi	Shahd Entrance	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
03/31/2024	05/04/2024		MXF602200257	MXF602200257	1	1.29	1.29	AUD	S	1637154284	Fadi El Saadi	Safiya	Fonarte Latino, S.A. de C.V.		H		AU			2.19	AUD
03/31/2024	05/04/2024		MXF602000331	MXF602000331	1	1.77	1.77	BRL	S	1531507947	Carlos Macías	Mi Corazón Encadenado	Fonarte Latino, S.A. de C.V.		H		BR			2.90	BRL
03/31/2024	05/04/2024		MXF602300648	MXF602300648	1	0.91	0.91	CAD	S	1721237172	Santaella	En La Niebla	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602400004	MXF602400004	1	0.91	0.91	CAD	S	1725007553	Santaella	Idilio	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602300596	MXF602300596	1	0.91	0.91	CAD	S	1721235930	Santaella, Manuel Heres	Se Nos Rompió El Amor	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602300593	MXF602300593	1	0.91	0.91	CAD	S	1717655231	Santaella, Manuel Heres	Declárate Inocente	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024	7509841282680		7509841282680	1	7.00	7.00	CAD	S	1715055387	Lucero	El Gallo de Oro (Las Canciones de la Serie)	Fonarte Latino, S.A. de C.V.		I		CA			9.99	CAD
03/31/2024	05/04/2024		MXF602300542	MXF602300542	1	0.91	0.91	CAD	S	1712350536	Fadi El Saadi	Dag Al Mani Mix (دق الماني مكس)	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024	7509841281416		7509841281416	1	7.00	7.00	CAD	S	1667661645	Santaella	Concierto Entre Amigos (En Vivo) [Desde El Auditorium Municipal Príncipe De Asturias De Torremolinos Desde El Auditorium Municipal Príncipe De Asturias De Torremolinos]	Fonarte Latino, S.A. de C.V.		I		CA			9.99	CAD
03/31/2024	05/04/2024		MXF602300008	MXF602300008	1	0.91	0.91	CAD	S	1663554442	Santaella	Quiero Estar Contigo	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF601000121	MXF601000121	1	0.91	0.91	CAD	S	364390213	Fadi El Saadi	El Funjan	Fonarte Latino SA de CV		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF601500760	MXF601500760	1	0.91	0.91	CAD	S	1042709330	Los Folkloristas	El Coco (Captain Planet Remix)	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF601300872	MXF601300872	1	0.91	0.91	CAD	S	1084014839	Alejandra Robles	Adoro (feat. Armando Manzanero)	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF601900375	MXF601900375	1	0.91	0.91	CAD	S	1482678959	Regina Orozco, Omara Portuondo	La Mentira	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF600602587	MXF600602587	1	0.70	0.70	CAD	S	168290096	Chalice	Pocomania Day	Fonarte Latino, S.A. de C.V.		H		CA			0.99	CAD
03/31/2024	05/04/2024		MXF602400039	MXF602400039	1	0.91	0.91	CAD	S	1729510880	Santaella	Loco Enamorado	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF600601089	MXF600601089	1	0.70	0.70	CAD	S	152428364	Mauricio Diaz Hueso	Luna Nueva	Fonarte Latino, S.A. de C.V.		H		CA			0.99	CAD
03/31/2024	05/04/2024		MXF602300501	MXF602300501	1	0.91	0.91	CAD	S	1707425935	Santaella	No Vuelvas a Llamarme	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602200286	MXF602200286	1	0.91	0.91	CAD	S	1638174269	Regina Orozco	Popurrí Luis Miguel: Suave / Que Nivel de Mujer / Será Que No Me Amas	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602400045	MXF602400045	1	0.91	0.91	CAD	S	1732112253	Santaella	Inocente de Ti	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602400051	MXF602400051	1	0.91	0.91	CAD	S	1734495861	Santaella	A Mi Manera	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602400047	MXF602400047	1	0.91	0.91	CAD	S	1732114437	Santaella	Yo Te Recuerdo	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602400036	MXF602400036	1	0.91	0.91	CAD	S	1727199238	Santaella	A Mi Manera	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF602400046	MXF602400046	1	0.91	0.91	CAD	S	1732113469	Santaella	El Triste	Fonarte Latino, S.A. de C.V.		H		CA			1.29	CAD
03/31/2024	05/04/2024		MXF600800049	MXF600800049	1	299.00	299.00	CLP	S	292661633	Pedro Aznar	Quebrado	Fonarte Latino, S.A. de C.V.		H		CL			490.00	CLP
03/31/2024	05/04/2024		MXF600600657	MXF600600657	1	421.00	421.00	CLP	S	151553849	Los Folkloristas	Coplas de Arcadio Hidalgo	Fonarte Latino, S.A. de C.V.		H		CL			690.00	CLP
03/31/2024	05/04/2024	7509841316446		7509841316446	1	2989.00	2989.00	CLP	S	934536037	Son de Madera	Caribe Mar Sincopado	Fonarte Latino, S.A. de C.V.		I		CL			4900.00	CLP
03/31/2024	05/04/2024	7509841282000		7509841282000	1	2989.00	2989.00	CLP	S	1688790751	Son de Madera	Raíces	Fonarte Latino, S.A. de C.V.		I		CL			4900.00	CLP
03/31/2024	05/04/2024	7509841282680		7509841282680	1	2989.00	2989.00	CLP	S	1715055387	Lucero	El Gallo de Oro (Las Canciones de la Serie)	Fonarte Latino, S.A. de C.V.		I		CL			4900.00	CLP
03/31/2024	05/04/2024		MXF600900893	MXF600900893	1	1794.12	1794.12	COP	S	342853513	Liliana Felipe, Jesusa Rodríguez	A Nadie	Fonarte Latino SA de CV		H		CO			3500.00	COP
03/31/2024	05/04/2024		MXF600900883	MXF600900883	1	1794.12	1794.12	COP	S	342853487	Liliana Felipe, Jesusa Rodríguez	Mala	Fonarte Latino SA de CV		H		CO			3500.00	COP
03/31/2024	05/04/2024		MXF600900886	MXF600900886	1	1794.12	1794.12	COP	S	342853490	Liliana Felipe, Jesusa Rodríguez	Pero No Te Extraño	Fonarte Latino SA de CV		H		CO			3500.00	COP
03/31/2024	05/04/2024		MXF601900407	MXF601900407	1	0.90	0.90	EUR	S	1479604752	Los Folkloristas	Guabina [Colombia]	Fonarte Latino, S.A. de C.V.		H		ES			1.29	EUR
03/31/2024	05/04/2024	7509841281874		7509841281874	1	3.80	3.80	EUR	S	1683409284	Fadi El Saadi	El Oyoun (Bellydance, Vol. 8) - EP	Fonarte Latino, S.A. de C.V.		I		IT			6.99	EUR
03/31/2024	05/04/2024		MXF600603378	MXF600603378	1	0.71	0.71	EUR	S	208304295	La Bodeguita del Medio	Guantanamera	Fonarte Latino, S.A. de C.V.		H		IT			0.99	EUR
03/31/2024	05/04/2024		MXF601000442	MXF601000442	1	0.71	0.71	EUR	S	397013380	Steven Brown	El Feo	Fonarte Latino SA de CV		H		NL			0.99	EUR
03/31/2024	05/04/2024		MXF601101443	MXF601101443	1	0.71	0.71	EUR	S	490017893	Eblen Macari Trío	Elecrtic Raga	Fonarte Latino SA de CV		H		BE			0.99	EUR
03/31/2024	05/04/2024		MXF601300866	MXF601300866	1	0.71	0.71	EUR	S	694734848	Calacas Jazz Band	I Can't Dance Got Ants In My Pants	Fonarte Latino, S.A. de C.V.		H		BE			0.99	EUR
03/31/2024	05/04/2024		MXF601301077	MXF601301077	1	0.90	0.90	EUR	S	727847165	Ramón Gutiérrez Hernández (Son De Madera)	El Colás	Fonarte Latino, S.A. de C.V.		H		IT			1.29	EUR
03/31/2024	05/04/2024		MXF601500070	MXF601500070	1	0.90	0.90	EUR	S	965974069	Caña Dulce y Caña Brava	La Caña	Fonarte Latino, S.A. de C.V.		H		IT			1.29	EUR
03/31/2024	05/04/2024		MXF601500075	MXF601500075	1	0.90	0.90	EUR	S	965974074	Caña Dulce y Caña Brava	El Balajú	Fonarte Latino, S.A. de C.V.		H		IT			1.29	EUR
03/31/2024	05/04/2024		MXF602000091	MXF602000091	1	0.90	0.90	EUR	S	1501409519	Carlos Macías	Acaríciame	Fonarte Latino, S.A. de C.V.		H		DE			1.29	EUR
